entry_num,name_arabic,family_type,death_text,places,roles,texts,word_count,full_arabic_text
325,( ست الشام ) ابنة أحمد بن أبي بكر بن عبد الله بن عطية بن ظهيرة بن,sitt (lady),,,,,35,"$ 325 ( ست الشام ) ابنة أحمد بن أبي بكر بن عبد الله بن عطية بن ظهيرة بن
أحمد ابن عطية بن ظهيرة القرشى شقيقة ست الجميع الماضية . ولدت سنة ثمان
وثلاثين وثمانمائة"
462,( عائشة ) ابنة أبي بكر المسمى أحمد بن التقي محمد بن محمد بن أبي,,,,,,35,"$ 462 ( عائشة ) ابنة أبي بكر المسمى أحمد بن التقي محمد بن محمد بن أبي
الخير محمد بن فهد الهاشمي المكي . ماتت قبل استكمال عشرة أشهر في ربيع
الآخر سنة تسع وخمسين"
472,( عائشة ) ابنة عبد الرحمن بن أبي بكر بن عبد الله بن ظهيرة بن أحمد,,,,,,35,"$ 472 ( عائشة ) ابنة عبد الرحمن بن أبي بكر بن عبد الله بن ظهيرة بن أحمد
بن عطية بن ظهيرة القرشية ، أمها هدية ابنة سليمان بن علي بن الجنيد ، درجت
صغيرة"
527,( فاختة ) ابنة محمد بن حسن بن علي أم الهدى ابنة الشيخ الحنفي .,,,,virtuous,,35,"$ 527 ( فاختة ) ابنة محمد بن حسن بن علي أم الهدى ابنة الشيخ الحنفي .
تزوجها خليل بن شاهين الشيخي بعد السبعين وثمانمائة ومات عنها وترجمها ولده
بالواعظة المسلكة الخيرة . ماتت في"
,$ ( فاطمة ) ابنة أحمد بن النجم محمد بن الجمال محمد بن المحب أحمد بن عبد,,,,,,35,"$$ ( فاطمة ) ابنة أحمد بن النجم محمد بن الجمال محمد بن المحب أحمد بن عبد
الله بن محمد الطبري ذكرها التقي بن فهد في معجمه وبيض ، وستأتي في أم
الحسن من الكنى"
636,( فاطمة ) ابنة محمد بن أحمد بن محمد بن علي بن الزين محمد بن الأمين,,,Makkah,,,35,"$ 636 ( فاطمة ) ابنة محمد بن أحمد بن محمد بن علي بن الزين محمد بن الأمين
محمد بن القطب القسطلاني قريبة الماضيتين قريبا ، ماتت بكرا في ذي القعدة
سنة اثنتين وثلاثين بمكة"
649,( فاطمة ) ابنة أبي أمامة محمد بن أبي هريرة عبد الرحمن بن أبي أمامة,,,,,,35,"$ 649 ( فاطمة ) ابنة أبي أمامة محمد بن أبي هريرة عبد الرحمن بن أبي أمامة
محمد بن النقاش الماضي أبوها وجدها تزوجها الزين عمران بن غازي المغربي
واستولدها ابنه نور الدين علي المالكي"
842,( أم الحسن ) ابنة الطاهر محمد بن الجمال المصري محمد بن أبي بكر بن,mother/kunya,احدى وثمانين,"Makkah,Egypt",,,35,"$ 842 ( أم الحسن ) ابنة الطاهر محمد بن الجمال المصري محمد بن أبي بكر بن
علي بن يوسف الانصاري المكي ، وأمها خديجة ابنة المرشدي . ماتت في شوال سنة
احدى وثمانين بمكة"
885,( أم الحسين ) ابنة النجم محمد بن النجم محمد بن أبي البركات محمد بن,mother/kunya,سبع وتسعين,,,,35,"$ 885 ( أم الحسين ) ابنة النجم محمد بن النجم محمد بن أبي البركات محمد بن
أبي السعود محمد بن حسين بن ظهيرة . ماتت في ربيع الثاني سنة سبع وتسعين في
غيبة أبيها"
908,( أم دلال ) الزبيدية زوج الشريف محمد بن بركات صاحب الحجاز . ماتت,wife,,"Makkah,Zabid",,,35,"$ 908 ( أم دلال ) الزبيدية زوج الشريف محمد بن بركات صاحب الحجاز . ماتت
في شعبان سنة ثمان وتسعين خارج مكة وحملت فصلى عليها ثم دفنت بالمعلاة . 
### || حرف الراء المهملة"
1048,( أم عبد القادر ) ابنة,mother/kunya,"ثمان
وثمانين","Madinah,Fez",virtuous,,35,"$ 1048 ( أم عبد القادر ) ابنة
عبد اللطيف السيد قاضي الحنابلة بالحرمين الحسني الفاسي الأصل المكي وأسمها
تفاحة . حبشية خيرة لزمت الإقامة بالمدينة حتى ماتت بها في شوال سنة ثمان
وثمانين ."
,( ابن قريميط ) بركات أحد,,,,,,34,"( ابن قريميط ) بركات أحد
كتاب المماليك والمتزوج ستيتة ابنة أبي الفضل سبط العلمي شاكر بن الجيعان
وآخره يباشر ديوان يشبك الجمالي الزردكاش هو أحمد بن علي بن عبد الله بن
محمد ."
,( ابن المداح ) علي بن أحمد بن عبد الله بن عبد الرحمن بن أحمد الغمري مضى هو,,سبع وتسعين,,,,34,"( ابن المداح ) علي بن أحمد بن عبد الله بن عبد الرحمن بن أحمد الغمري مضى هو
وجده وأخوه محمد وابنه أحمد فطن عرض علي كتبا ومات في طاعون سنة سبع وتسعين
."
,( ابن المغيزل ) الحموي ناصر الدين محمد بن الشهاب محمد بن علي بن,,,Egypt,,,34,"( ابن المغيزل ) الحموي ناصر الدين محمد بن الشهاب محمد بن علي بن
الزين محمد بن أحمد وابنه أبو البركات محمد وابن المغيزل المصري عبد القادر
بن حسين بن علي بن عمر ."
65,( بركة ) ابنة سليمان بن جعفر الاسنائى زوج التقي الاسنائي سمعت على,wife,اثنتين,,"hadith_transmitter,hadith_student",,34,"$ 65 ( بركة ) ابنة سليمان بن جعفر الاسنائى زوج التقي الاسنائي سمعت على
عبد الرحمن ابن عبد الهادى وحدثت . ماتت في سلخ المحرم سنة اثنتين ؛ ذكرها
شيخنا في إنبائه PageV12P013"
104,( حرز الامان ) ابنة البدر محمد ابن شقيقي عبد القادر بن محمد,,اثنتين وتسعين,,,,34,"$ 104 ( حرز الامان ) ابنة البدر محمد ابن شقيقي عبد القادر بن محمد
السخاوي . ماتت في ليلة استهلال سنة اثنتين وتسعين عن ست سنين وتوجعنا كلنا
لذلك عوضهم الله وإيانا الجنة"
110,( حفصة ) ابنة العلاء على بن محمد بن,,,Aleppo,,,34,"$ 110 ( حفصة ) ابنة العلاء على بن محمد بن
سعد بن محمد الطائية الحلبية المعروف أبوها كما مضى بابن خطيب الناصرية .
ولدت سنة عشر وثمانمائة تقريبا . ذكرها ms4245 البقاعي مجردا"
137,( خديجة ) ابنة أحمد بن عبد الرحيم بن إسماعيل بن علي أم الفضل ابنة,,,,,,34,"$ 137 ( خديجة ) ابنة أحمد بن عبد الرحيم بن إسماعيل بن علي أم الفضل ابنة
الشهاب أبي حامد القرشي القلقشندي والدة الصلاح خليل الجعبري . كتب عنها
ابنها في استدعاء سنة تسعين"
275,( زينب ) ابنة مسطره محمد بن عبد الرحمن بن محمد بن أبي,,,,,,34,"$ 275 ( زينب ) ابنة مسطره محمد بن عبد الرحمن بن محمد بن أبي
بكر أم الفضل ابنة أبي الخير السخاوي بكر أبويها ماتت قبل استيفاء شهر في
ذي القعدة سنة تسع وأربعين"
317,( ست التقى ) ابنة عبد الحي القيوم بن أبي بكر بن عبد الله بن ظهيرة,sitt (lady),,,ijaza_recipient,,34,"$ 317 ( ست التقى ) ابنة عبد الحي القيوم بن أبي بكر بن عبد الله بن ظهيرة
ابن أحمد بن عطية بن ظهيرة القرشى المكي . أجاز لها في سنة ست وثلاثين
جماعة"
329,( ست العمائم ) ابنة عبد الله بن أبي بكر بن ms4287 عبد الله بن ظهيرة بن,sitt (lady),,,ijaza_recipient,,34,"$ 329 ( ست العمائم ) ابنة عبد الله بن أبي بكر بن ms4287 عبد الله بن ظهيرة بن
أحمد بن عطية بن ظهيرة القرشى . أجاز لها في سنة ست وثلاثين وثمانمائة
جماعة"
607,( فاطمة ) ابنة علي بن أبي اليمن محمد بن محمد بن علي بن أحمد بن عبد,,في,Yemen,,,34,"$ 607 ( فاطمة ) ابنة علي بن أبي اليمن محمد بن محمد بن علي بن أحمد بن عبد
العزيز أم الغيث النويرية . ماتت قبل استكمال نصف سنة في صفر سنة خمسين ms4337"
,$ ( فاطمة ) ابنة محمد بن أحمد المخزومي المكي جدة النجم عمر بن فهد . هي,,,,,,34,"$$ ( فاطمة ) ابنة محمد بن أحمد المخزومي المكي جدة النجم عمر بن فهد . هي
فاطمة ابنة أحمد بن محمد بن إسماعيل بن إبراهيم انقلب نسبها على حفيدها في
وفياته PageV12P101 ."
692,( فرج ) ابنة العلم شاكر بن عبد الغني بن الجيعان . تزوجها أبو الفضل,wife,,,,,34,"$ 692 ( فرج ) ابنة العلم شاكر بن عبد الغني بن الجيعان . تزوجها أبو الفضل
المتولى ديوان المرتجع وقتا . وماتت تحته بعد أن استولدها أولادا منهم
ابنتان ماتت احداهما وبقيت ستيته"
709,( قندولة ) ابنة قفيف بن فضيل بن دخين - بتصغير الثلائة - العدواني,,سبعين,Makkah,,,34,"$ 709 ( قندولة ) ابنة قفيف بن فضيل بن دخين - بتصغير الثلائة - العدواني
امرأة بديد . ماتت في شوال سنة سبعين بأسفل مكة وحملت اليها فدفنت بها .
أرخها ابن فهد"
723,( كمالية ) ابنة أبي البركات بن أبي البقاء بن الضياء اخت خاتون,,,,,,34,"$ 723 ( كمالية ) ابنة أبي البركات بن أبي البقاء بن الضياء اخت خاتون
الماضية وسبطتا عطية بن فهد أمهما أم كلثوم ، تزوجها ابن عمتها أبو الغيث
بن المحيوى بن زبرق واستولدها"
745,( كمالية ) ابنة محمد بن يوسف بن أبي القسم الأنصاري الحنفي الحنيفي,,احدى وتسعين,"Makkah,Madinah",,,34,"$ 745 ( كمالية ) ابنة محمد بن يوسف بن أبي القسم الأنصاري الحنفي الحنيفي
. ماتت بالمدينة النبوية في أواخر ذي الحجة سنة احدى وتسعين وجاء الخبر
لمكة في أثناء محرم التي تليها"
